item_purchased,size,color,category,season,review_rating,purchase_amount,discount_applied,shipping_type,payment_method,customer_id
Socks,L,Violet,Clothing,Winter,4.8,67.0,Yes,Next Day Air,Credit Card,103
Sweater,S,Red,Clothing,Spring,3.0,88.0,No,Store Pickup,Debit Card,3078
Sandals,XL,Purple,Footwear,Fall,4.8,90.0,No,Express,Venmo,3607
Scarf,Free Size,Violet,Accessories,Summer,3.6,82.0,No,2-Day Shipping,Venmo,3795
Sweater,S,Cyan,Clothing,Fall,4.9,50.0,No,Store Pickup,PayPal,2352
Shoes,L,Pink,Footwear,Spring,3.3,92.0,No,Free Shipping,PayPal,3733
Hoodie,M,Brown,Clothing,Fall,4.3,59.0,Yes,2-Day Shipping,Cash,636
Pants,S,Orange,Clothing,Summer,3.3,72.0,No,2-Day Shipping,Venmo,3435
Scarf,Free Size,Gold,Accessories,Summer,2.9,68.0,No,Standard,PayPal,3316
T-shirt,M,White,Clothing,Spring,4.0,34.0,No,Next Day Air,Bank Transfer,3233
Blouse,L,Peach,Clothing,Spring,3.0,34.0,No,2-Day Shipping,Debit Card,1790
Shirt,S,Red,Clothing,Winter,3.4741258741258743,261.1362046204621,No,Standard,Debit Card,4539
Shoes,XL,Purple,Footwear,Fall,3.7,84.0,No,2-Day Shipping,Venmo,2029
Shirt,L,Gold,Clothing,Summer,3.5,46.0,No,Standard,Venmo,1808
Bag,Free Size,Black,Accessories,Spring,3.159090909090909,737.5294936708862,No,Express,Credit Card,4386
Hat,Free Size,Orange,Accessories,Fall,4.4,81.0,Yes,Express,PayPal,337
Pants,XL,Pink,Clothing,Fall,3.4,87.0,Yes,Express,PayPal,625
Hoodie,S,Turquoise,Clothing,Winter,4.0,99.0,No,Next Day Air,PayPal,3372
Scarf,Free Size,Violet,Accessories,Summer,4.7,68.0,Yes,2-Day Shipping,Cash,902
Scarf,Free Size,White,Accessories,Fall,3.2,41.0,Yes,Store Pickup,Bank Transfer,327
Scarf,Free Size,Orange,Accessories,Spring,2.8,64.0,Yes,2-Day Shipping,PayPal,216
Pants,L,Cyan,Clothing,Fall,3.6,28.0,No,Free Shipping,Debit Card,3744
Laptop,Not Applicable,Blue,Electronics,Autumn,3.1515151515151514,809.5398611111111,No,Standard,PayPal,4610
Scarf,Free Size,Pink,Accessories,Spring,4.6,23.0,No,Next Day Air,PayPal,2030
Sunglasses,Free Size,Brown,Accessories,Winter,3.9,43.0,No,Store Pickup,Credit Card,3064
Shirt,L,Black,Clothing,Spring,3.0,78.0,No,Next Day Air,Credit Card,2597
Sunglasses,Free Size,Lavender,Accessories,Summer,3.3,38.0,No,Standard,Debit Card,2369
Sweater,S,Charcoal,Clothing,Winter,3.4,56.0,No,2-Day Shipping,Credit Card,1913
Sunglasses,Free Size,Charcoal,Accessories,Spring,4.4,41.0,No,Express,Credit Card,3171
Jewelry,Free Size,Indigo,Accessories,Winter,3.3,30.0,No,2-Day Shipping,PayPal,3209
Coat,M,Beige,Outerwear,Spring,4.1,100.0,Yes,Free Shipping,PayPal,43
Skirt,XL,Gray,Clothing,Winter,4.7,59.0,Yes,2-Day Shipping,Credit Card,52
Sandals,S,Black,Footwear,Summer,3.2,58.0,No,Store Pickup,PayPal,2635
Coat,S,Gray,Outerwear,Winter,4.2,74.0,No,Next Day Air,Bank Transfer,3267
Pants,S,Cyan,Clothing,Summer,4.6,51.0,No,Express,Debit Card,1965
Hat,Free Size,Olive,Accessories,Spring,3.1,73.0,Yes,2-Day Shipping,PayPal,1275
Jeans,M,Teal,Clothing,Winter,3.1,62.0,No,Free Shipping,Credit Card,2748
Jacket,L,Charcoal,Outerwear,Summer,4.6,79.0,Yes,Standard,Debit Card,710
Hoodie,M,Silver,Clothing,Winter,4.2,40.0,No,Free Shipping,Debit Card,2577
Shirt,S,Blue,Clothing,Autumn,4.0,1115.05,No,Express,Credit Card,4430
Jewelry,Free Size,Indigo,Accessories,Spring,3.1,36.0,Yes,Standard,Credit Card,1120
Backpack,Free Size,Olive,Accessories,Summer,3.1,56.0,No,Express,PayPal,1920
Skirt,M,Teal,Clothing,Summer,3.0,94.0,Yes,2-Day Shipping,Cash,283
Laptop,Not Applicable,Green,Electronics,Autumn,4.0,809.5398611111111,Yes,Standard,Debit Card,4262
Sneakers,S,Silver,Footwear,Winter,4.6,39.0,Yes,Free Shipping,Cash,498
Sandals,L,Purple,Footwear,Fall,3.4,51.0,Yes,Next Day Air,Cash,532
Blouse,M,Gray,Clothing,Spring,3.677245508982036,86.0,Yes,Express,Credit Card,1152
Hoodie,S,Cyan,Clothing,Winter,4.3,68.0,Yes,Store Pickup,Bank Transfer,1360
T-shirt,S,Red,Clothing,Fall,2.6,53.0,Yes,Express,PayPal,1156
Shirt,M,Red,Clothing,Autumn,3.4741258741258743,261.1362046204621,No,Express,Debit Card,4946
Pants,M,Maroon,Clothing,Fall,2.6,36.0,No,Express,Venmo,2329
Gloves,Free Size,Beige,Accessories,Summer,2.7,86.0,Yes,2-Day Shipping,Debit Card,1662
Jewelry,Free Size,Teal,Accessories,Summer,4.4,37.0,No,Next Day Air,Venmo,2248
Jacket,M,Blue,Outerwear,Fall,3.7,89.0,No,Store Pickup,Credit Card,2812
Gloves,Free Size,Violet,Accessories,Winter,3.9,72.0,Yes,Store Pickup,Cash,1466
Backpack,Free Size,Black,Accessories,Fall,3.7,89.0,Yes,2-Day Shipping,Venmo,621
Scarf,Free Size,Pink,Accessories,Summer,3.9,77.0,Yes,2-Day Shipping,PayPal,1644
Shirt,S,Cyan,Clothing,Summer,4.4,85.0,No,Standard,Cash,1823
Pants,M,Violet,Clothing,Spring,2.6,66.0,Yes,Store Pickup,PayPal,1149
Sandals,M,Purple,Footwear,Fall,4.6,90.0,Yes,Next Day Air,Credit Card,579
Backpack,Free Size,Gold,Accessories,Summer,3.5,73.0,Yes,Express,Cash,1326
Belt,Free Size,Charcoal,Accessories,Winter,2.6,50.0,No,Free Shipping,Cash,1733
Belt,Free Size,Purple,Accessories,Summer,5.0,75.0,Yes,Free Shipping,Credit Card,112
Socks,M,Maroon,Clothing,Fall,4.7,58.0,No,Next Day Air,Debit Card,3734
Bag,Free Size,Blue,Accessories,Autumn,3.159090909090909,142.24,Yes,Standard,Debit Card,5059
Shoes,XL,Green,Footwear,Autumn,3.5454545454545454,277.3683027522936,No,Standard,Credit Card,4701
Sneakers,S,Peach,Footwear,Fall,3.6,60.0,No,Standard,Debit Card,1862
Sweater,M,Teal,Clothing,Fall,2.8,42.0,No,Next Day Air,Venmo,2139
Boots,M,Brown,Footwear,Fall,3.2,29.0,Yes,Free Shipping,Venmo,593
Headphones,Not Applicable,Red,Electronics,Autumn,3.0,825.1690217391305,Yes,Express,Cash,4529
Backpack,Free Size,Blue,Accessories,Fall,3.4,99.0,No,Free Shipping,Debit Card,1810
Sunglasses,Free Size,Gray,Accessories,Spring,3.7,51.0,No,Store Pickup,Venmo,3792
Shirt,L,Purple,Clothing,Winter,4.1,67.0,No,Express,Bank Transfer,2453
Pants,S,Red,Clothing,Summer,3.7,86.0,No,Store Pickup,Venmo,2104
Jeans,L,Brown,Clothing,Fall,4.7,33.0,No,Standard,Venmo,1930
Socks,M,Lavender,Clothing,Summer,3.7,26.0,No,Next Day Air,Credit Card,2415
Shirt,XL,Pink,Clothing,Winter,2.8,91.0,Yes,2-Day Shipping,Bank Transfer,1138
Hat,Free Size,Beige,Accessories,Fall,3.1,28.0,Yes,Express,Bank Transfer,1105
Scarf,Free Size,Orange,Accessories,Summer,3.3,35.0,No,Free Shipping,Cash,3864
Scarf,Free Size,Yellow,Accessories,Winter,3.2,35.0,No,Next Day Air,Credit Card,2193
Shoes,XL,Olive,Footwear,Spring,4.5,38.0,No,Store Pickup,Bank Transfer,3053
Skirt,M,Maroon,Clothing,Winter,4.5,40.0,No,Store Pickup,Bank Transfer,1850
Jacket,M,Red,Outerwear,Winter,3.8,73.0,No,Store Pickup,Cash,2797
Coat,M,Violet,Outerwear,Spring,3.3,24.0,Yes,Free Shipping,PayPal,756
Sandals,M,Yellow,Footwear,Fall,5.0,92.0,No,Standard,PayPal,2470
Hat,Free Size,Magenta,Accessories,Fall,4.1,56.0,Yes,Next Day Air,Credit Card,1477
Bag,Free Size,Red,Accessories,Autumn,3.0,615.29,No,Express,Debit Card,4874
Watch,Not Applicable,White,Electronics,Winter,3.0,987.8,No,Express,Credit Card,4556
Sunglasses,Free Size,Lavender,Accessories,Winter,2.7,79.0,Yes,2-Day Shipping,Credit Card,64
Watch,Not Applicable,Black,Electronics,Autumn,3.0759493670886076,662.1159090909091,No,Express,PayPal,4038
Jeans,M,Magenta,Clothing,Fall,2.7,28.0,No,Standard,Cash,1811
Shoes,S,Peach,Footwear,Winter,2.6,27.0,No,Store Pickup,Debit Card,2495
Headphones,Not Applicable,Green,Electronics,Summer,5.0,1293.17,No,Express,Cash,4948
Scarf,Free Size,Olive,Accessories,Fall,2.6,53.0,No,Store Pickup,Venmo,2333
Sneakers,L,Black,Footwear,Winter,2.9,32.0,No,Express,Credit Card,1926
Scarf,Free Size,Lavender,Accessories,Fall,4.9,83.0,Yes,Store Pickup,Debit Card,811
Backpack,Free Size,Black,Accessories,Winter,4.5,91.0,Yes,Store Pickup,Credit Card,428
Sneakers,M,Lavender,Footwear,Summer,3.9,20.0,No,Store Pickup,Cash,1705
Coat,M,Violet,Outerwear,Spring,3.1,87.0,No,Store Pickup,Bank Transfer,2390
T-shirt,M,Violet,Clothing,Winter,3.3,44.0,No,Free Shipping,Bank Transfer,2804
Phone,Not Applicable,Green,Electronics,Autumn,4.0,124.45,Yes,Standard,Cash,4609
Coat,S,Peach,Outerwear,Winter,2.7,59.0,No,Next Day Air,PayPal,3465
Phone,Not Applicable,White,Electronics,Summer,2.9156626506024095,752.5371604938272,Yes,Express,Cash,5047
Bag,Free Size,Blue,Accessories,Winter,3.0,737.5294936708862,Yes,Express,Cash,4030
Belt,Free Size,Charcoal,Accessories,Winter,4.1,93.0,Yes,Standard,PayPal,1289
Shirt,S,Black,Clothing,Autumn,3.0,800.37,No,Standard,Debit Card,4524
Blouse,S,Lavender,Clothing,Summer,2.8,34.0,No,Next Day Air,Cash,3296
Bag,Free Size,Blue,Accessories,Winter,3.159090909090909,1318.84,No,Standard,PayPal,4855
Shoes,L,Black,Footwear,Winter,3.5454545454545454,537.53,Yes,Standard,Cash,4667
Dress,S,Lavender,Clothing,Winter,3.7,48.0,Yes,Store Pickup,Venmo,1167
Gloves,Free Size,Blue,Accessories,Summer,4.2,23.0,Yes,Free Shipping,Venmo,1479
Scarf,Free Size,Blue,Accessories,Summer,4.4,45.0,No,Standard,PayPal,2966
Scarf,Free Size,Purple,Accessories,Winter,3.2,75.0,Yes,Next Day Air,Venmo,1563
Handbag,Free Size,Blue,Accessories,Winter,2.7,65.0,No,2-Day Shipping,Venmo,3675
Shirt,M,Green,Clothing,Summer,5.0,261.1362046204621,No,Standard,PayPal,4483
Belt,Free Size,Silver,Accessories,Winter,3.0,93.0,Yes,2-Day Shipping,Debit Card,1654
Sweater,M,Silver,Clothing,Spring,3.0,79.0,No,Store Pickup,Debit Card,2851
Backpack,Free Size,White,Accessories,Spring,3.4,95.0,No,2-Day Shipping,PayPal,1991
Shoes,M,Gold,Footwear,Summer,3.6,59.0,Yes,2-Day Shipping,Bank Transfer,1534
Pants,M,Teal,Clothing,Winter,4.1,83.0,Yes,Next Day Air,Cash,1354
Boots,M,Brown,Footwear,Fall,2.6,75.0,Yes,Next Day Air,Debit Card,1063
Sneakers,M,Beige,Footwear,Fall,4.6,96.0,Yes,Standard,Bank Transfer,1385
Jacket,M,Purple,Outerwear,Summer,3.5,77.0,No,Free Shipping,Bank Transfer,2242
Belt,Free Size,Gray,Accessories,Spring,4.8,97.0,Yes,Express,Cash,945
Watch,Not Applicable,Blue,Electronics,Autumn,1.0,662.1159090909091,Yes,Standard,PayPal,4873
Hat,Free Size,Red,Accessories,Winter,4.3,36.0,Yes,Next Day Air,Debit Card,1148
Shirt,M,White,Clothing,Winter,3.4741258741258743,666.88,No,Standard,PayPal,4474
Jewelry,Free Size,Red,Accessories,Fall,4.4,20.0,No,Express,PayPal,2046
Pants,S,Red,Clothing,Winter,4.9,52.0,Yes,Standard,Cash,527
Sandals,M,Gold,Footwear,Fall,2.9,51.0,No,Standard,Venmo,1897
Sweater,L,Maroon,Clothing,Spring,3.7,85.0,Yes,Standard,Venmo,336
Hoodie,M,Orange,Clothing,Fall,3.3,86.0,No,Standard,Debit Card,3605
Sunglasses,Free Size,Indigo,Accessories,Winter,2.7,42.0,Yes,Store Pickup,Credit Card,296
Hat,Free Size,Magenta,Accessories,Fall,4.6,31.0,No,Free Shipping,Cash,3286
Belt,Free Size,Lavender,Accessories,Fall,3.8,74.0,No,Express,Debit Card,3234
Handbag,Free Size,Pink,Accessories,Spring,4.8,31.0,Yes,2-Day Shipping,Cash,10
Sandals,S,Silver,Footwear,Spring,4.6,28.0,Yes,Next Day Air,PayPal,230
Socks,L,Orange,Clothing,Winter,4.2,75.0,No,Store Pickup,Debit Card,2733
Shirt,XL,Lavender,Clothing,Fall,3.6,49.0,Yes,Free Shipping,Venmo,1379
Shorts,L,Cyan,Clothing,Winter,3.1,33.0,No,2-Day Shipping,Credit Card,2405
Pants,S,Turquoise,Clothing,Summer,5.0,56.0,No,2-Day Shipping,Debit Card,3105
Shirt,S,Blue,Clothing,Spring,4.2,70.0,No,Standard,Credit Card,1969
Laptop,Not Applicable,Red,Electronics,Spring,4.0,809.5398611111111,Yes,Standard,PayPal,4054
Dress,S,Lavender,Clothing,Summer,3.5,43.0,No,Next Day Air,Venmo,2476
Laptop,Not Applicable,Blue,Electronics,Summer,3.0,809.5398611111111,Yes,Express,Debit Card,4146
Sunglasses,Free Size,Turquoise,Accessories,Fall,4.5,47.0,Yes,Next Day Air,Venmo,152
Socks,XL,Green,Clothing,Spring,3.2,22.0,Yes,Free Shipping,Cash,539
Gloves,Free Size,Beige,Accessories,Winter,3.4,94.0,No,Free Shipping,Credit Card,3128
Blouse,L,Peach,Clothing,Spring,2.9,39.0,No,Next Day Air,PayPal,3808
Belt,Free Size,Green,Accessories,Summer,4.2,49.0,No,Express,Venmo,3432
Shoes,M,White,Footwear,Summer,3.5454545454545454,60.79,No,Standard,Cash,4242
Sneakers,M,Maroon,Footwear,Summer,3.2,80.0,Yes,Next Day Air,PayPal,300
Blouse,L,Green,Clothing,Spring,5.0,97.0,Yes,Express,Venmo,1278
Coat,M,Gold,Outerwear,Winter,3.7,20.0,No,Standard,Venmo,3252
Jewelry,Free Size,Maroon,Accessories,Summer,4.5,25.0,No,Store Pickup,Venmo,2554
Belt,Free Size,Indigo,Accessories,Winter,4.6,31.0,Yes,2-Day Shipping,Cash,1526
Jewelry,Free Size,Red,Accessories,Winter,2.7,36.0,Yes,Next Day Air,Venmo,1151
Pants,M,Gray,Clothing,Fall,4.7,54.0,No,Standard,Bank Transfer,3509
Sunglasses,Free Size,Teal,Accessories,Winter,3.0,63.0,No,Standard,PayPal,1745
Shoes,L,White,Footwear,Winter,5.0,277.3683027522936,No,Express,Debit Card,4511
Hoodie,M,Cyan,Clothing,Spring,2.8,76.0,No,Standard,Bank Transfer,2805
Shoes,M,Red,Footwear,Spring,4.0,52.0,No,2-Day Shipping,Venmo,2043
Jeans,L,Silver,Clothing,Summer,3.3,35.0,No,Next Day Air,Debit Card,1678
Shirt,S,Silver,Clothing,Fall,4.2,22.0,No,Free Shipping,Credit Card,1731
Sandals,M,Blue,Footwear,Fall,4.3,58.0,No,Express,Bank Transfer,3448
Belt,Free Size,Olive,Accessories,Spring,4.8,64.0,No,Free Shipping,Credit Card,2226
Gloves,Free Size,Pink,Accessories,Fall,3.6,62.0,No,Express,Credit Card,1878
Jewelry,Free Size,Orange,Accessories,Fall,3.4,62.0,Yes,Free Shipping,Debit Card,721
Watch,Not Applicable,Green,Electronics,Winter,3.0759493670886076,662.1159090909091,Yes,Standard,Debit Card,4713
Shoes,S,Black,Footwear,Winter,4.0,757.7,No,Standard,Cash,4691
Shirt,S,Black,Clothing,Autumn,3.4741258741258743,1268.73,Yes,Standard,PayPal,4232
Coat,M,Violet,Outerwear,Fall,3.7,95.0,No,Express,Venmo,3576
Shorts,M,Maroon,Clothing,Fall,4.3,65.0,No,Express,Cash,3778
Coat,M,Blue,Outerwear,Winter,3.9,80.0,Yes,Standard,Debit Card,1652
Shirt,M,Black,Clothing,Spring,3.0,1419.5,Yes,Express,Credit Card,4859
T-shirt,M,Green,Clothing,Summer,2.6,20.0,Yes,Free Shipping,Credit Card,53
Socks,M,Silver,Clothing,Summer,3.6,46.0,No,Standard,Venmo,2878
Shirt,M,Blue,Clothing,Spring,3.4741258741258743,261.1362046204621,Yes,Express,Cash,4075
Shirt,M,Brown,Clothing,Fall,3.3,98.0,No,Express,Venmo,3258
Watch,Not Applicable,Blue,Electronics,Winter,3.0759493670886076,662.1159090909091,Yes,Express,Debit Card,4005
Headphones,Not Applicable,Black,Electronics,Autumn,5.0,267.25,No,Standard,Credit Card,4647
Scarf,Free Size,Black,Accessories,Winter,4.7,33.0,Yes,Store Pickup,Cash,612
Shorts,S,Black,Clothing,Summer,2.7,48.0,No,Free Shipping,PayPal,2163
Headphones,Not Applicable,Black,Electronics,Autumn,3.1139240506329116,549.5,Yes,Express,PayPal,4382
Skirt,L,Teal,Clothing,Summer,4.3,48.0,No,Free Shipping,Venmo,3067
Jewelry,Free Size,Gray,Accessories,Fall,2.5,69.0,No,Next Day Air,Venmo,3429
Dress,M,Black,Clothing,Spring,4.9,95.0,Yes,2-Day Shipping,Bank Transfer,1594
Pants,XL,Silver,Clothing,Winter,4.0,36.0,No,Store Pickup,Venmo,2217
Sneakers,XL,Purple,Footwear,Summer,3.8,51.0,Yes,Express,Bank Transfer,1547
Shoes,L,Brown,Footwear,Winter,3.9,90.0,Yes,2-Day Shipping,Venmo,1515
Backpack,Free Size,Green,Accessories,Summer,3.5,58.0,No,Next Day Air,Credit Card,3033
Bag,Free Size,Red,Accessories,Summer,3.159090909090909,737.5294936708862,No,Standard,Debit Card,4617
Bag,Free Size,Red,Accessories,Autumn,4.0,737.5294936708862,Yes,Express,Debit Card,4092
Sunglasses,Free Size,Teal,Accessories,Winter,4.7,26.0,No,Free Shipping,Venmo,3257
Sunglasses,Free Size,Olive,Accessories,Fall,4.1,78.0,Yes,Next Day Air,Cash,1211
Scarf,Free Size,Turquoise,Accessories,Spring,4.1,91.0,Yes,Standard,PayPal,711
Blouse,L,Violet,Clothing,Winter,4.7,95.0,No,Free Shipping,Debit Card,2443
Belt,Free Size,Purple,Accessories,Spring,3.2,48.0,No,2-Day Shipping,Credit Card,2553
Skirt,S,Magenta,Clothing,Summer,3.3,36.0,No,Store Pickup,Debit Card,3603
Belt,Free Size,Maroon,Accessories,Spring,4.6,75.0,No,Express,Credit Card,2191
Sweater,L,Gold,Clothing,Fall,4.9,38.0,No,2-Day Shipping,Bank Transfer,1788
T-shirt,M,Magenta,Clothing,Fall,4.5,76.0,No,Standard,Venmo,2451
Headphones,Not Applicable,White,Electronics,Winter,3.1139240506329116,825.1690217391305,No,Standard,Cash,4409
Socks,M,Gold,Clothing,Summer,3.5,83.0,No,Next Day Air,Debit Card,3728
Blouse,L,Purple,Clothing,Spring,3.0,49.0,Yes,Express,Credit Card,1553
Bag,Free Size,Red,Accessories,Spring,4.0,982.87,No,Standard,PayPal,4689
Jeans,M,Turquoise,Clothing,Winter,4.2,90.0,Yes,Standard,Venmo,228
Coat,M,Brown,Outerwear,Summer,4.2,94.0,Yes,Next Day Air,Debit Card,55
Bag,Free Size,Black,Accessories,Summer,2.0,737.5294936708862,Yes,Standard,PayPal,4504
Belt,Free Size,Red,Accessories,Fall,3.1,34.0,No,Store Pickup,Debit Card,3158
Hat,Free Size,Charcoal,Accessories,Fall,3.3,41.0,No,Express,Cash,2675
Dress,M,Silver,Clothing,Summer,4.8,82.0,No,Next Day Air,Credit Card,2954
Blouse,L,Silver,Clothing,Summer,4.4,57.0,Yes,Next Day Air,Debit Card,722
Shirt,M,Green,Clothing,Autumn,5.0,261.1362046204621,Yes,Express,Credit Card,4812
Shoes,M,White,Footwear,Spring,2.0,666.08,No,Express,Debit Card,4878
Sunglasses,Free Size,Red,Accessories,Fall,3.2,42.0,No,Free Shipping,Cash,2535
Shorts,M,Lavender,Clothing,Fall,4.0,26.0,Yes,Standard,Debit Card,157
Gloves,Free Size,Turquoise,Accessories,Winter,4.6,36.0,No,Express,PayPal,1863
Socks,M,Pink,Clothing,Winter,3.3,22.0,No,Standard,PayPal,3635
Socks,M,Purple,Clothing,Winter,3.0,77.0,No,Free Shipping,Venmo,3684
Shirt,M,Gold,Clothing,Summer,3.0,42.0,No,Standard,Bank Transfer,3824
Phone,Not Applicable,Blue,Electronics,Summer,3.0,794.92,Yes,Standard,Credit Card,4179
Sunglasses,Free Size,Turquoise,Accessories,Winter,4.2,26.0,No,Next Day Air,Bank Transfer,3754
Headphones,Not Applicable,Red,Electronics,Winter,1.0,825.1690217391305,Yes,Express,Debit Card,4644
Shirt,M,Green,Clothing,Fall,3.5,36.0,No,Store Pickup,Venmo,1922
Backpack,Free Size,Green,Accessories,Summer,2.8,30.0,No,Next Day Air,Venmo,3762
Jeans,S,Charcoal,Clothing,Summer,4.4,71.0,No,Standard,Cash,1715
Boots,M,Cyan,Footwear,Spring,2.9,45.0,Yes,Next Day Air,Venmo,502
Pants,L,Pink,Clothing,Fall,4.0,40.0,No,Express,Credit Card,2963
Headphones,Not Applicable,Black,Electronics,Spring,2.0,577.19,Yes,Express,Credit Card,4925
Handbag,Free Size,Turquoise,Accessories,Spring,2.9,63.0,No,2-Day Shipping,Credit Card,2689
Blouse,L,Red,Clothing,Summer,4.0,90.0,Yes,Express,PayPal,1364
Skirt,S,Magenta,Clothing,Spring,4.2,25.0,Yes,Free Shipping,PayPal,1575
Sneakers,L,Green,Footwear,Spring,3.2,73.0,No,Express,Debit Card,3633
Socks,S,Peach,Clothing,Spring,4.0,63.0,Yes,Next Day Air,Bank Transfer,623
Shirt,M,Red,Clothing,Spring,1.0,261.1362046204621,Yes,Standard,Cash,4349
Sunglasses,Free Size,Black,Accessories,Spring,3.4,45.0,No,Express,PayPal,3531
Pants,XL,Beige,Clothing,Fall,3.1,21.0,No,2-Day Shipping,Cash,2068
Dress,L,Yellow,Clothing,Fall,3.7,81.0,No,Standard,Venmo,1968
Dress,XL,Lavender,Clothing,Winter,4.7,38.0,Yes,2-Day Shipping,Venmo,18
Shoes,M,Maroon,Footwear,Winter,3.9,22.0,Yes,Free Shipping,PayPal,505
Jacket,S,Gold,Outerwear,Summer,3.3,30.0,Yes,Standard,PayPal,170
Sweater,XL,Teal,Clothing,Spring,4.9,27.0,No,Store Pickup,Cash,3489
Coat,M,Yellow,Outerwear,Winter,2.9,23.0,No,Express,Venmo,1748
Scarf,Free Size,Turquoise,Accessories,Spring,3.2,72.0,No,2-Day Shipping,Bank Transfer,3803
Shoes,M,Blue,Footwear,Spring,3.5454545454545454,277.3683027522936,Yes,Express,Cash,4305
Sweater,M,Beige,Clothing,Summer,2.6,88.0,Yes,Store Pickup,PayPal,842
Boots,S,Teal,Footwear,Winter,3.2,93.0,Yes,2-Day Shipping,Bank Transfer,1454
Shirt,L,Turquoise,Clothing,Spring,5.0,78.0,No,Express,PayPal,2194
Hoodie,M,Cyan,Clothing,Summer,2.7,96.0,No,Free Shipping,Cash,2412
Belt,Free Size,Purple,Accessories,Spring,3.2,54.0,Yes,Standard,Credit Card,1349
Sandals,S,Teal,Footwear,Fall,2.9,83.0,No,Standard,PayPal,3704
Sneakers,M,Magenta,Footwear,Spring,4.2,25.0,Yes,Express,PayPal,681
Headphones,Not Applicable,White,Electronics,Autumn,3.0,825.1690217391305,Yes,Standard,Debit Card,4914
Shirt,L,Blue,Clothing,Autumn,3.4741258741258743,876.68,Yes,Express,PayPal,5066
Shoes,M,Beige,Footwear,Winter,3.0,46.0,No,Express,Bank Transfer,2622
Scarf,Free Size,Violet,Accessories,Summer,3.6,91.0,Yes,Standard,Debit Card,1169
Sandals,L,Green,Footwear,Winter,4.3,71.0,No,Next Day Air,Debit Card,2241
Boots,L,Peach,Footwear,Spring,3.5,37.0,No,2-Day Shipping,Credit Card,3035
Shirt,L,Black,Clothing,Summer,3.4741258741258743,261.1362046204621,No,Standard,Debit Card,4870
Handbag,Free Size,Green,Accessories,Winter,4.4,33.0,No,Standard,Venmo,2022
Hat,Free Size,Turquoise,Accessories,Summer,3.7,60.0,No,Next Day Air,Cash,2477
Sweater,M,Violet,Clothing,Winter,2.5,65.0,Yes,Next Day Air,Venmo,134
Shorts,M,Purple,Clothing,Summer,4.3,46.0,Yes,Store Pickup,Venmo,264
Hat,Free Size,Green,Accessories,Spring,3.4,41.0,Yes,Standard,Cash,1617
Laptop,Not Applicable,Red,Electronics,Summer,3.1515151515151514,809.5398611111111,Yes,Standard,PayPal,4796
Belt,Free Size,Blue,Accessories,Winter,3.7,90.0,Yes,Free Shipping,Credit Card,1416
Shirt,M,Blue,Clothing,Spring,5.0,326.75,No,Standard,Debit Card,4756
Belt,Free Size,Black,Accessories,Winter,4.9,43.0,Yes,Store Pickup,Bank Transfer,1546
Belt,Free Size,Maroon,Accessories,Spring,3.9,35.0,No,2-Day Shipping,Venmo,1798
Shorts,L,Violet,Clothing,Winter,3.2,44.0,No,Express,Credit Card,2793
Shirt,L,Teal,Clothing,Summer,4.2,24.0,Yes,2-Day Shipping,PayPal,841
Headphones,Not Applicable,Blue,Electronics,Autumn,5.0,825.1690217391305,Yes,Express,Cash,4849
Laptop,Not Applicable,Green,Electronics,Autumn,3.0,809.5398611111111,No,Express,PayPal,4684
Bag,Free Size,Green,Accessories,Summer,2.0,737.5294936708862,No,Standard,Credit Card,4087
Gloves,Free Size,Turquoise,Accessories,Fall,2.6,97.0,Yes,Free Shipping,Debit Card,1226
Watch,Not Applicable,Red,Electronics,Summer,3.0759493670886076,662.1159090909091,No,Standard,Debit Card,4104
Handbag,Free Size,Red,Accessories,Summer,3.0,60.0,No,Next Day Air,Bank Transfer,3050
Belt,Free Size,Beige,Accessories,Fall,3.2,52.0,No,Standard,Credit Card,3178
Sandals,M,Beige,Footwear,Fall,2.7,28.0,No,Store Pickup,Venmo,2855
Jacket,L,Blue,Outerwear,Summer,4.2,50.0,Yes,Next Day Air,Cash,215
Scarf,Free Size,Magenta,Accessories,Summer,3.8,31.0,No,Standard,Credit Card,3548
Laptop,Not Applicable,Red,Electronics,Summer,4.0,1379.95,Yes,Express,Debit Card,4231
Blouse,XL,Pink,Clothing,Winter,2.6,35.0,No,Free Shipping,Debit Card,2640
Sunglasses,Free Size,Turquoise,Accessories,Winter,3.6,99.0,Yes,Free Shipping,PayPal,909
Backpack,Free Size,Cyan,Accessories,Winter,4.2,90.0,No,Free Shipping,Bank Transfer,2882
Dress,M,Gold,Clothing,Winter,4.4,31.0,No,Free Shipping,Credit Card,3616
Hat,Free Size,Lavender,Accessories,Winter,4.8,73.0,No,Store Pickup,Cash,3631
Shorts,M,Green,Clothing,Winter,2.7,66.0,No,Express,Credit Card,2917
Gloves,Free Size,White,Accessories,Summer,4.7,28.0,Yes,2-Day Shipping,Debit Card,1633
